<Covariate>		
<Trait>	d1	d2
I6588	-0.02506829515900355	-0.03754211670105078
I6591	-0.021728867948171596	0.004749147024505497
I6601	-0.023042002194363052	0.014131605773049017
I6607	-0.019517416750433832	0.008958576577597363
I6610	-0.02312479491479989	0.027407987376073865
I6613	-0.017545482707733505	0.013347719440247338
I6616	-0.021278114250165212	-0.008026478486867737
I6619	-0.020088977111619083	0.00530218845673579
I6622	-0.023809972969305537	0.006002558078404071
I6625	-0.020568811228880067	-0.010470853042747714
I6628	-0.021388428070593733	-0.034371356396850995
I6631	-0.024886407804194047	0.006567707482235718
I6634	-0.02193158353092972	0.010678992622095124
I6637	-0.02305805826124965	0.011029661396474445
I6640	-0.021680685036897282	-0.012132227893011216
I6643	-0.025310799527724404	0.019914173504719426
I6646	-0.018615318557377854	0.006734825292831527
I6649	-0.023373230919971576	0.0025586919423525854
I6652	-0.023465345128384198	-0.016155278449502316
I6655	-0.022043004884054206	-0.03312210239006186
I6658	-0.024600948524526416	-0.007927004736347184
I6661	-0.019721786410445342	-0.02680487127708217
I6664	-0.02428220771672481	-0.006444875377948758
I6666	-0.024132359737122477	-0.0047347974933870255
I6670	-0.021991488812655457	0.007289960176990936
I6673	-0.024991219389891503	-0.022502275091324596
I6676	-0.024452658768358563	-0.04448661044485385
I6679	-0.020732146352485343	-0.03735360980262237
I6682	-0.023807980724223042	-4.7458405184600266e-05
I6684	-0.0233788614803499	-0.030824873576978017
I6687	-0.023410056329855933	-0.03946778754533672
I6690	-0.025409237980870754	-0.005944957807402477
I6693	-0.02249713999355462	-0.022703617107067704
I6696	-0.023313790448007958	-0.007147873186976281
I6699	-0.022789943310329155	-0.05148610368704259
I6702	-0.020990503170356195	6.622578462601975e-05
I6705	-0.019172800409832966	0.018915513483079155
I6708	-0.021625855715326433	0.01651574430718447
I6711	-0.01902365727903851	0.024437410964571846
I6714	-0.02508572553602982	0.028287859005411982
I6717	-0.022709181131709274	0.016149614412494632
I6720	-0.021017841801015385	0.05153394935599357
I6723	-0.0218588228991089	0.03427585814534209
I6726	-0.022998131302811704	-0.027973185249973734
I6729	-0.024581722894730595	-0.011480094133802627
I6732	-0.022753422483011185	0.025671553224982845
I6735	-0.02282517893554259	-0.006846293342534422
I6738	-0.020589501064100905	0.021772982454964663
I6741	-0.021270533168482385	0.03719036836044484
I6744	-0.024173450119056923	-0.005115668170207453
I6747	-0.021061550203956815	-0.038794537975603206
I6750	-0.021852318985893036	0.010688798122019727
I6753	-0.022749185571738682	-0.02068972272571255
I6756	-0.02284980468842508	0.008952398028453486
I6759	-0.019793769905460255	-0.014752484911819472
I6762	-0.02417462293052111	-0.03777464375693562
I6765	-0.021199607947091186	-0.027634129582998268
I6768	-0.023263172055333136	0.007641645157643114
I6772	-0.02371282896631698	0.0023291428984729586
I6776	-0.022932810553824352	0.030710134988709458
I6780	-0.02088191975280142	0.03031841276947272
I6784	-0.02392360671719238	-0.007299580289865241
I6788	-0.025584962609479355	0.023459882974557884
I6792	-0.02478850263643307	-0.012539735060406319
I6796	-0.022872333225850264	0.03046110393140308
I6800	-0.02226843380003425	0.021126525971651405
I6804	-0.024869822704748263	0.03311421424236497
I6808	-0.020488287840791434	-0.01026377456553096
I6811	-0.02413128602905554	-0.009617311538077438
I6814	-0.023470664792832455	-0.015676944464984608
I6817	-0.020645479652098946	0.0022966911632690203
I6820	-0.020350143494548948	-0.006359096036338471
I6824	-0.021588639839109372	0.0023505986374974175
I6828	-0.021975733104580748	-0.012326404516530382
I6832	-0.023292269096181515	0.030425070261135417
I6836	-0.02319156889870736	0.01936630612195906
I6840	-0.020047483279035078	0.028727036416407604
I6844	-0.021362873312779293	0.012241101121979014
I6848	-0.023490711789490342	0.007087025473043293
I6852	-0.02093926309967827	-0.019863527524470778
I6856	-0.025081048462088744	-0.04988355375739069
I6860	-0.01895952602225738	0.012452753583333314
I6864	-0.02496021439298658	0.027188236157378264
I6868	-0.023629685894103285	0.034826656094267196
I6872	-0.02185891716494028	0.01680207755304411
I6876	-0.023633868409795655	-0.02025981706647384
I6880	-0.02340035908583238	-0.03214229496885045
I6884	-0.022198944065394757	0.04341840791456477
I6888	-0.024252570483470605	0.0028840735663790908
I6892	-0.020529737569089674	-0.008289753650302887
I6896	-0.021615708546209242	0.016850463331321983
I6900	-0.023874338296068123	-0.040061514735623936
I6904	-0.019826229815002244	0.023097452922337867
I6908	-0.02399182127905303	-0.009456715252986697
I6912	-0.021586986134801502	-0.009987204824949877
I6916	-0.020372627279882375	0.022258552054337792
I6920	-0.02215568343385258	-0.03086385395296478
I6924	-0.020567074351744968	0.01765060027478852
I6928	-0.026615790884621956	-0.007431204943464654
I6932	-0.017945001638509036	-0.031157561226113826
I6936	-0.022020012868282517	-0.031398813564235274
I6940	-0.019478207034643542	-0.04152714451588728
I6944	-0.021708127556250182	0.0074768304215341
I6948	-0.02249200963805578	0.003912823305109871
I6952	-0.019608695552303605	-0.028290350633359815
I6956	-0.024846005633916195	0.028257119751421415
I6960	-0.02385206180946319	-0.006395939908430288
I6964	-0.02176756710361523	0.007819696244012164
I6968	-0.024124180129847413	-0.023000264303691766
I6972	-0.02284015871884208	0.007522652053121019
I6976	-0.021041609929585755	0.02978676696438549
I6980	-0.024439472618890894	0.004783654008731746
I6984	-0.02338063583636054	0.021269436974247
I6988	-0.02156992663303235	-0.01048926367152479
I6992	-0.02124668799241732	-0.017074119742946585
I6996	-0.027757512514886413	0.0142602484458937
I7000	-0.02157615677373099	0.010713207121013242
I7004	-0.024017929777422575	-0.034800476442652675
I7008	-0.022031273332455435	0.03106468989249663
I7012	-0.020843994153449175	-0.035243465839599086
I7016	-0.02166997299530798	0.0011856776845012482
I7020	-0.01997144238795647	-0.00022372975737414591
I7024	-0.020732091052124795	0.015040292935272787
I7028	-0.021371200204969378	0.018422325172757246
I7032	-0.02537188339097475	-0.02848838943304362
I7036	-0.022388174912478184	-0.033576394019097316
I7040	-0.023308774457753742	0.028359383860322742
I7044	-0.019299457845476434	-0.019799255293480457
I7048	-0.02122277640643594	0.012899564032920039
I7052	-0.02102788024910971	0.0014372885863182553
I7056	-0.02295463710650931	0.02627432512641176
I7060	-0.021793391989397223	0.014385517709325387
I7064	-0.02069462348337373	-0.0031192388031782057
I7068	-0.02170833043980553	0.050117745900689466
I7072	-0.024678494713832926	0.016726406762303
I7076	-0.021531148566579762	-0.013183383519542936
I7080	-0.02348327280107155	-0.04264013239691198
I7084	-0.022658633404221307	0.027983146554708724
I7088	-0.021293798493253926	0.017705744607945797
I7092	-0.0235143367371089	0.009405470588490865
I7098	-0.02031796746677212	0.014260526265454718
I7102	-0.021274268048789766	-0.03108551187392661
I7106	-0.02378071281132116	-0.018640059943325477
I7109	-0.02084820472112428	0.04275140235752832
I7112	-0.02088437095107912	0.03080270401852264
I7115	-0.02183066588019004	0.028738865389573598
I7119	-0.024988096965822267	-0.0072888494949474684
I7123	-0.02387359733066766	0.01278577695795483
I7127	-0.025817502884029744	-0.017744680389303054
I7131	-0.025369760822871512	0.009906911704568182
I7136	-0.018513269516820707	0.03406499750260152
I7140	-0.022295507476368007	-0.010336967611089702
I7144	-0.023666211383934772	-0.014961058479055982
I7148	-0.020396528683133887	0.033685787318265
I7152	-0.019676683646778163	0.00395771910924193
I7158	-0.02499725065879773	-0.013506655772847865
I7162	-0.02416390258559529	0.006397261520733494
I7166	-0.023381572919785976	0.029716140996163157
I7170	-0.024184344464622563	0.0481222525163566
I7174	-0.02159198093214636	0.0009546248628447948
I7178	-0.022383402960299958	-0.016272446163735847
I7182	-0.022117583314174474	0.010742576325378474
I7186	-0.019985201621358036	0.015127321468049154
I7190	-0.023045631361805662	-0.005520876955153154
I7194	-0.02667917650255889	0.0353308926227114
I7198	-0.021463080869023765	0.011734334689666412
I7202	-0.023698667051289025	0.015058930538449814
I7206	-0.023735188008226854	-0.0021273462262635717
I7210	-0.021888059196011934	0.02600587319997778
I7214	-0.01965208955944655	-0.003425988656137425
I7218	-0.02289305318810318	-0.016658561985551813
I7222	-0.021190897156895108	0.031259401883170036
I7226	-0.022385664230799282	0.02199062352345949
I7229	-0.020689551727155003	-0.009926474632495309
I7233	-0.020453681480129025	0.02771485785641685
I7237	-0.02359908053974837	0.021343544332980108
I7241	-0.023168846550122055	0.0007071074429050234
I7245	-0.02292648916379526	-0.026115335067052485
I7249	-0.022373702050484938	0.006280301405104305
I7253	-0.02059751962069248	0.03951066386012247
I7257	-0.02178504555044944	-0.021603828015165284
I7261	-0.02426389573190667	0.043783242253664714
I7265	-0.02610791794083315	-0.003042218571778445
I7269	-0.023947524615409225	-0.017949625837340177
I7273	-0.02252577880595571	-0.019831776907891827
I7277	-0.020517571732328665	0.027751690438742746
I7281	-0.02196862394286966	-0.029561068249715244
I7285	-0.021895167176026898	-0.011857552259211309
I7289	-0.01915691233839031	0.036520676839549376
I7293	-0.0218654208541074	-0.02114007197918183
I7297	-0.025059538390089384	-0.0015845040830575147
I7301	-0.021610612590720085	-0.02915829951794997
I7305	-0.021038283116741923	-0.005051045291955124
I7309	-0.021080418268793245	-0.00885519978407571
I7313	-0.024944860802951115	-0.02251866005144222
I7317	-0.019757662087478096	0.009744072180156785
I7321	-0.01951441595928377	-0.010741216777441838
I7325	-0.023761457280674185	0.029147456080116797
I7329	-0.023858521267603242	0.004021763001661428
I7333	-0.02062492438971127	-0.02884512658332509
I7337	-0.021877629582816815	0.006015460046165383
I7341	-0.02439599472364037	0.04474815515742092
I7345	-0.02274190694206393	-0.02949442500118356
I7349	-0.022752011494046095	-0.00179794467113831
I7353	-0.024808322502661337	0.007004522571645785
I7357	-0.020993429469899447	0.025592450968489784
I7361	-0.019684567350936044	-0.020340835581451572
I7365	-0.02308982814566276	0.012639409805076525
I7369	-0.0239569436087701	0.0067752878916968575
I7373	-0.024371540616736704	-0.003641407887719446
I7377	-0.01780756196776298	0.035897907477923936
I7381	-0.024698442940662195	-0.03609044038664576
I7385	-0.020589454975474392	-0.042675046533684466
I7389	-0.02338702633020162	-0.0249304071991196
I7393	-0.020843987987357142	0.01483581816951755
I7397	-0.023487177650936386	-0.04099753654944278
I7401	-0.021394151397429707	-0.03899264026542554
I7405	-0.02274192126778319	-0.01519964332358389
I7408	-0.02281841927539913	-0.0011515328674567306
I7412	-0.02467487413379262	0.006435777899073207
I7416	-0.021410002184149367	-0.04609178126449534
I7420	-0.02166473296213647	0.025711644515033067
I7424	-0.022368534847623703	0.029928402564135363
I7428	-0.02438052376292918	0.027716432746528324
I7432	-0.022692058227484133	-0.010693515638438561
I7436	-0.022365245890053446	-0.009003396058262822
I7440	-0.023683223007013948	-0.015512368570509635
I7444	-0.023406774381182695	0.021157908687615877
I7448	-0.02270016842309203	0.013129427484739165
I7452	-0.02267471655070527	-0.009486121343665123
I7456	-0.0227094054915355	0.02516442637061164
I7460	-0.025014939583985877	-0.021759339648997542
I7464	-0.022976229963459584	-0.011867696176380919
I7468	-0.022200896256864118	-0.01176231575015007
I7472	-0.0222576839880969	0.01951308849935247
I7476	-0.021540205806050067	-0.0060085570594002055
I7480	-0.023731542527609176	-0.014182900305517297
I7484	-0.02042501097214893	0.029090785411844206
I7488	-0.02421695422942699	0.046409245691633426
I7492	-0.024069586843418287	-0.01872337279010243
I7496	-0.02197822462021615	-0.012778834851249013
I7500	-0.026464244166386895	-0.00752474308979707
I7504	-0.02323796689802947	-0.03606530034877229
I7508	-0.025780377435140046	0.0021619922022577506
I7512	-0.01975634768103837	0.021149206185860952
I7519	-0.019954612141241012	-0.005669369321599271
I7521	-0.022077836534662616	0.019511013331139963
I7525	-0.022715200865838354	0.011438759161565937
I7529	-0.023640738575913294	0.022691208652819483
I7533	-0.0224876068225791	-0.0023078367600230906
I7537	-0.023586095096778833	0.0035755701301965134
I7541	-0.0234154555106117	0.004732700502174086
I7545	-0.019896139985460283	0.02477939557785846
I7549	-0.02164636865206982	-0.016777050744097324
I7553	-0.021876519865693805	0.0003036738311241032
I7557	-0.02318832735764564	0.024032414322372717
I7561	-0.02083820860941894	-0.009323705862162666
I7566	-0.02108504802696093	0.0034623391332002573
I7570	-0.019124275165952755	0.043158371948375504
I7574	-0.021500413998146443	0.039513169979411546
I7578	-0.024182434834348145	0.030070757133744724
I7582	-0.023809109970827306	-0.03921298034180742
I7586	-0.022741553212208557	-0.0022511607786739074
I7590	-0.022126779940202488	0.002981887778566318
I7594	-0.018903652454580464	-0.010206406132914828
I7598	-0.024506092868589683	0.011409648744442504
I7602	-0.026883636999964617	-0.014261532849109292
I7606	-0.023591078084436414	-0.03562566679229908
I7610	-0.021187161775422896	0.011294914799836856
I7614	-0.020404222975986163	0.02877430277457827
I7618	-0.02496124854035961	-0.0006385870737584829
I7622	-0.02042760633695355	-0.02446047341365148
I7626	-0.02194456412583151	0.009672996164307036
I7630	-0.018270372608400462	0.006073031159044817
I7634	-0.0204674821277147	-0.014970248621022524
I7638	-0.019760089021039557	0.013063170916052516
I7642	-0.02205170193861051	-0.007770855685489363
I7646	-0.020853250758988442	0.03702541672808645
I7650	-0.018155566331103785	0.05296154537692758
I7654	-0.023255351961039894	-0.02215249509625221
I7658	-0.020280996731784986	-0.008410980844159846
I7662	-0.024511750991396363	0.0019036939184168555
I7666	-0.02056951243986767	-0.004071852421206596
I7670	-0.021165586021130934	0.05093350229892806
I7674	-0.025564577259527228	0.02075998492625249
I7678	-0.02155676609272383	-0.012476628152851166
I7682	-0.023930099576326583	0.0009795431508832762
I7686	-0.02429041099424393	-0.034650833763555794
I7690	-0.016927756875058833	0.028033454717111876
I7693	-0.022180206053910943	0.0032486132654485867
I7697	-0.02118587378641319	0.0431757923195296
I7701	-0.018793739670614592	-0.016286571878901767
I7705	-0.022477618810507822	0.006665617143691121
I7709	-0.02234728008481599	0.005166217810889452
I7713	-0.021605568952003017	-0.038573508686332705
I7717	-0.020034713916877996	0.012689054710299155
I7721	-0.02263385426040495	-0.007735878038353045
I7725	-0.02433518598570794	-0.006476210454599322
I7729	-0.020713690604475653	0.008865324430675763
I7733	-0.02141765987927939	-0.016164183025025737
I7737	-0.023127610683942104	-0.03187548786501105
I7741	-0.020438879296459794	0.017758651029247723
I7745	-0.02629587950357504	0.013084078331411897
I7748	-0.022136462787180188	0.00212677961217197
I7751	-0.023884648203953415	-0.031070937612388883
I7754	-0.018188971648840563	0.009440040339782345
I7757	-0.020880779459630263	0.022720125157167842
I7760	-0.02344856973487169	-0.009055414276064705
I7764	-0.024053682503571917	0.00700425898030612
I7766	-0.02270360285183605	0.01501279192718377
I7768	-0.019523225273814546	-0.0032303038604399844
I7770	-0.022085576517236354	-0.017159086242337595
I7772	-0.024155106897145753	-0.012973001118005157
I7774	-0.024326175521205355	0.0001562731934220887
I7776	-0.019727743228996914	0.01915519701895493
I7778	-0.02174189825052133	-0.0031839330454005127
I7780	-0.023109268252267837	0.002473487922577432
I7782	-0.022251812120601476	-0.05439097042941343
I6003	-0.021569101164595504	0.013069799478122065
I6004	-0.022779822169876517	0.008823600102846328
I6007	-0.024628580732103365	-0.0072381276229855395
I6010	-0.01980584949085352	0.023945065878781594
I6013	-0.02468263300178609	0.01279994717004973
I6016	-0.02095995329010696	0.0003426096254074899
I6018	-0.02294619702951798	-0.03923602495105717
I6021	-0.021642322701336446	0.01314916507294374
I6025	-0.024920174294747743	-0.02821564417297331
I6028	-0.02308893991467812	0.04729964349009275
I6031	-0.021633071407113205	-0.03066211515775123
I6034	-0.018429788563283315	0.02675929219649556
I6037	-0.019916958979517743	-0.03714117832321131
I6040	-0.02058541238027032	-0.012694012203583488
I6043	-0.020712739188644108	0.010259832733720092
I6046	-0.019722529522852177	0.004559219236035719
I6049	-0.022218691583185627	0.0043895953894521784
I6052	-0.02616857778730536	-0.022215532758816058
I6055	-0.021389124472303282	-0.027594136380394957
I6059	-0.02363293875470042	-0.009760138891900938
I6062	-0.02571876648922004	0.005514696962671437
I6064	-0.02148186064851179	-0.00793107141327359
I6067	-0.021855016178045597	-0.005901579553072814
I6070	-0.023745221255109375	-0.026406813270777506
I6072	-0.02358501422218645	-0.026142002963017066
I6109	-0.019496748615254984	-0.05151596700655918
I6110	-0.019489735842682997	0.03298430331706778
I6112	-0.025128732087745978	-0.0056039731718091354
I6114	-0.02241863293472038	-0.052692159354699626
I6116	-0.021672586307340206	0.03293448313611132
I6118	-0.019666398490274135	0.04500015876094227
I6121	-0.02058501961991385	0.03615383794446032
I6124	-0.023122866476546593	-0.030751163367072416
I6127	-0.026149222647711953	-0.051115632917151634
I6130	-0.018623184959800174	-0.022997572664797964
I6133	-0.022379834245480307	0.03200376330486579
I6136	-0.021585773382552614	-0.00652182087338037
I6139	-0.02252138422751907	-0.01925065327088096
I6142	-0.0189072846832124	-0.007613455529602702
I6145	-0.023659131510830347	-0.01995598691110288
I6148	-0.022818112558414764	0.00606975159915998
I6151	-0.02325586476268426	-0.018445215475346586
I6154	-0.024235116392870872	-0.008743585632875483
I6157	-0.02157613679379771	0.027426609869061265
I6160	-0.02401348786823817	-0.043742085038858146
I6163	-0.02551076552365915	-0.004265628809693795
I6166	-0.02121661852943349	0.014774608604710252
I6169	-0.02126293566959214	0.007422140006820248
I6172	-0.018667354925483333	-0.020584589222959936
I6175	-0.023428199391094147	-0.03013611150565613
I6178	-0.022964352096921433	-0.012788661795622892
I6181	-0.021498542456140926	-0.0013971246749681985
I6184	-0.021398303185468044	-0.03886294077179542
I6187	-0.01781873745627287	0.037502022947106424
I6190	-0.023606475096867415	0.01027339848171483
I6193	-0.02222835142858984	0.00019532418070020044
I6196	-0.02246045969140412	-0.018652490038200034
I6199	-0.020392383990220732	-0.005917383160628981
I6202	-0.022561068295299656	0.01438097022920148
I6205	-0.021532403071019102	-0.016673751854425947
I6208	-0.02379398944223999	-0.04225880488098271
I6211	-0.02216382513033866	-0.004100519164090596
I6214	-0.018905553379205676	-0.0016426239909762912
I6217	-0.020646969264863316	-0.02250308920833714
I6220	-0.022498564380745267	0.005765733620009554
I6223	-0.020205692593188787	-0.005885830631454785
I6226	-0.022116642231499728	-0.00418338344474508
I6229	-0.022371859473136285	0.015329750154361131
I6232	-0.021575598738117378	-0.03083360448560751
I6236	-0.020930339591136625	0.00034265826799426895
I6239	-0.018091101963318108	-0.0011927964192995578
I6242	-0.022530747510460674	0.05129381828230653
I6245	-0.020511124691081684	0.041323037967932706
I6248	-0.024207406884984066	0.04371134303318854
I6251	-0.021374902826847675	-0.008967018168394847
I6254	-0.02309159584158866	-0.04455627909999977
I6257	-0.022625753246132974	-0.007455610541149517
I6260	-0.018661418474260175	-0.007221545112086673
I6263	-0.02264271625199914	0.0037841226880952383
I6266	-0.023231765122240535	-0.004918774428811351
I6269	-0.024173739885114343	-0.019664256124276736
I6272	-0.022837571703773905	-0.0028818041864487926
I6275	-0.022357502513197562	-0.026331454221569905
I6278	-0.019940092668522518	-0.007773179181050275
I6281	-0.021452438924737097	-0.015210124493440051
I6284	-0.02206850655603708	-0.016452009861090734
I6287	-0.024287167805431848	-0.013788161698820125
I6290	-0.022517175696330015	-0.0116698832011939
I6293	-0.01924233631908666	0.0030072171472662894
I6296	-0.0241043013154586	0.04090707176027066
I6299	-0.024724757059984358	-0.006910648430326632
I6302	-0.021652801387615304	-0.04046371479672888
I6305	-0.02351226843718757	0.020681878360374602
I6308	-0.020788442209863197	-0.0028672262377977004
I6311	-0.023135508825445596	-0.01230214571150593
I6314	-0.02166717215473134	0.030123585495816126
I6317	-0.022407548875445302	0.005548756021796485
I6320	-0.02264925325044682	0.0015336590024056778
I6323	-0.021357106036430352	0.02695784354395322
I6326	-0.022194488426165084	-0.01613755571764938
I6329	-0.024775295580368305	0.030403552623366584
I6332	-0.022271972924519778	-0.024874718779029678
I6335	-0.020814202903641384	0.03737964064589588
I6338	-0.02370256296994679	0.007241720341153313
I6341	-0.02306148637683939	-0.010378494159277146
I6344	-0.02207029717924035	0.012072282752967414
I6347	-0.02674868645205263	-0.0022837226697379406
I6350	-0.01736054781258155	0.03130569579536733
I6353	-0.02526457047760196	0.030741658445331967
I6356	-0.023889038532639024	-0.017402043454191485
I6359	-0.020262417055946648	-0.020983828595105197
I6362	-0.022329117001730556	0.0017724611028250843
I6365	-0.024267934671279506	0.0035993858095772985
I6368	-0.022960065640337566	0.017205840669037496
I6371	-0.021622885295670063	-0.007631236185751016
I6374	-0.020479601357325378	-0.0028105476353891753
I6377	-0.023874761336636147	0.03158973783390869
I6380	-0.020908021056482314	0.009003368571979708
I6383	-0.02179253697640562	0.0045931513331652785
I6386	-0.022522660948094114	-0.021275536756077327
I6389	-0.024370401414557003	0.04238617415680078
I6392	-0.02582683881463934	-0.03850296942812585
I6395	-0.020502394900281728	0.011677217160628892
I6398	-0.023200499781426815	0.025286976285845454
I6401	-0.023358070097555143	-0.0034012086223908816
I6404	-0.023739769824848732	0.001875833300487892
I6407	-0.020818327297084757	-0.01290321585382007
I6410	-0.02462999775367945	0.008739609728767465
I6413	-0.023104237442109037	-0.0063107440650291636
I6416	-0.01955327031833899	-0.03275873164525351
I6419	-0.020494170435103654	0.029055708824331013
I6422	-0.024687913304868563	-0.00042886187440221383
I6425	-0.021514660516337058	-0.03742732943419518
I6428	-0.02229494070626877	-0.02686286638149796
I6431	-0.018570263681266918	-0.018226287294121915
I6434	-0.020457267743344023	0.003964987667710175
I6437	-0.025807709154952504	0.019322210373443845
I6439	-0.02518825925916227	-0.035275034957802466
I6442	-0.023117937402835603	0.03667603953550736
I6445	-0.019336091780674157	0.007697353321549385
I6448	-0.02336666467529445	-0.010201804812808173
I6451	-0.02481693551709948	-0.002462124177360964
I6454	-0.016274945667412413	-0.01770671024252462
I6457	-0.020415137979584247	0.010539793852022002
I6460	-0.023212914497840412	0.016353128723316585
I6463	-0.020171085729556344	0.008739203961741717
I6466	-0.0212454661978976	0.0026538794466742202
I6469	-0.025819153813249555	0.005203661815988115
I6472	-0.021262124497438147	-0.0039822689506635285
I6475	-0.02396402846325782	-0.020679265809209642
I6478	-0.019072303213894685	0.003765713849820854
I6481	-0.021005565784054825	0.03629027372877201
I6484	-0.019360671775427166	0.031178099463995107
I6487	-0.024649569300903	7.698449453978263e-05
I6491	-0.021657326064319513	-0.005464780843313456
I6494	-0.019864374769566148	0.014149313024193663
I6497	-0.023226795878514426	-0.027029653435860307
I6500	-0.021102272876153155	-0.006463932280702185
I6503	-0.02081860664744815	-0.03944302778880732
I6506	-0.023184043726517983	0.03750293317019312
I6509	-0.02398725579037402	-0.036675458205709506
I6512	-0.022349171030146088	-0.02485413777150886
I6515	-0.020708069768534676	0.01406600617726315
I6518	-0.024932520353037075	0.015767336605281842
I6521	-0.02015525089877339	0.003757044707941054
I6524	-0.021738923563038047	-0.020809679879795553
I6527	-0.019760638063934	0.028816375737729456
I6530	-0.021891215743705086	-0.008594902038896415
I6533	-0.023478068673995513	0.007718114525334898
I6536	-0.023924740369674853	-0.01638712750272086
I6539	-0.024476940693853325	-0.0046305535011810775
I6542	-0.02096085283661556	-0.011160163877893358
I6545	-0.021963699890515064	-0.04692251840964701
I6548	-0.02346036943598811	-0.04086329683970221
I6551	-0.022119195718949155	0.026410957518882134
I6554	-0.02267458575874901	-0.001997438071504607
I6557	-0.021329862643630876	-0.012751787618356535
I6560	-0.024152732697109488	-0.015108295967317404
I6563	-0.019299269681660652	0.005187641495649753
I6566	-0.024390289770545255	0.022572561313453966
I6569	-0.019738634511800305	0.023820365704257378
I6572	-0.022903163367307678	0.016435156811201883
I6575	-0.020728004195124473	0.002155302931390415
I6578	-0.020445396697554578	-0.0037682884332533076
I6581	-0.023740047370828826	0.01703592862370003
I6584	-0.021634479148607444	-0.009634565130737712
I6587	-0.022183664038731624	-0.03575183685157053
I6590	-0.020367601718217786	-0.023008678885180774
I6593	-0.020411458166277326	0.039364010571711565
I6596	-0.023305601471760792	0.04316056487017664
I6598	-0.02375188865596675	-0.03998987373455605
I6600	-0.02101859277529421	-0.014865360918402534
I6603	-0.021422945982415183	0.027396438571790003
I6605	-0.024193161247971464	-0.0027172698884055484
I6608	-0.02018499923482427	0.004847102242511663
I6611	-0.022201927707705033	0.008001693109228467
I6614	-0.021261383062241963	-0.04006396586235763
I6617	-0.02227330690364286	0.041844173734997034
I6620	-0.023421692125316522	-0.007793884375079836
I6623	-0.0195856887598798	0.014473982394853691
I6626	-0.022818097073899778	0.002383017540174593
I6629	-0.02219949384863665	0.0013169438326839718
I6632	-0.026063542711390584	-0.009607281543083466
I6635	-0.020856852837049137	-0.016213055166551225
I6638	-0.023612772550045003	0.01983698131438368
I6641	-0.023094233537317224	0.003930022263074005
I6644	-0.020991034965322855	-0.037483692937337706
I6647	-0.02243346164648289	-0.030311626427517193
I6650	-0.0223903001179935	-0.020378571015406657
I6653	-0.023218320636237848	-0.02522342018533517
I6656	-0.022794475721770485	-0.026208647858587873
I6659	-0.018716554587802407	-0.016704332456813336
I6662	-0.023755698043450006	-0.041895552999200926
I6665	-0.025467582734942578	-0.007419929993618941
I6668	-0.020499580805449738	-0.007815024963296146
I6671	-0.020523269678187815	-0.027172791434456518
I6674	-0.023018814647105045	-0.004061908041050888
I6677	-0.023376434805354018	0.018221901393370658
I6680	-0.022278300604483558	0.0032415742153714044
I6683	-0.023695721091372888	0.03171884226748182
I6686	-0.021324093564470258	-0.00788830457879952
I6689	-0.02198540946589375	0.023902119943598518
I6692	-0.021463115135163677	-0.02001331823156087
I6695	-0.02270541829131672	-0.03368307287729008
I6698	-0.023048375846961344	-0.000573183667680042
I6701	-0.020332619884520987	0.0009399923439311282
I6704	-0.020008502778727663	0.005462022928257546
I6707	-0.022283922773661428	0.03161299154445276
I6710	-0.024389217456779355	-0.02551366219836269
I6713	-0.01971114998825287	0.03603786758468858
I6716	-0.021656144825943423	0.008964192686854909
I6719	-0.020662869123243253	-0.002642665710618029
I6722	-0.018762475776533814	0.005247610574647104
I6725	-0.022087308383159716	-0.004245155500321342
I6728	-0.025401852653831495	-0.029143812964963673
I6731	-0.02215293276242003	0.0015639336472186383
I6734	-0.02533844516296983	0.0009074303576922775
I6737	-0.02332860307747581	-0.03903571252934358
I6740	-0.02179084202900555	-0.0010795095179277352
I6743	-0.022627095425506456	-0.024840662709423172
I6746	-0.021002726073689144	-0.032988317760963635
I6749	-0.021043307907364844	-0.019827400997798367
I6752	-0.0243732695208961	0.04500294254073475
I6755	-0.02169245927808982	0.006796717826259149
I6758	-0.022539531776481027	-0.030235926385062565
I6761	-0.024945299188270653	-0.0029146297088052217
I6764	-0.02339927821938108	-0.024661333543237806
I6766	-0.02082749071211434	-0.0007493556807843434
I6770	-0.019540837894721472	-0.04242707768658923
I6774	-0.025309656295397408	0.010690365590809162
I6778	-0.02281297022844513	0.0018703740327359664
I6782	-0.021234508253006813	0.00016112637125372914
I6786	-0.025011823313822623	-0.012389916231338071
I6790	-0.02177428039838375	-0.035991696817658354
I6793	-0.02343692708155522	-0.017453818951998705
I6797	-0.02310541443466154	0.010197115127646036
I6801	-0.023964524461631834	-0.006063585149646144
I6805	-0.02360972237478675	-0.010644167911926777
I6809	-0.0229645742638106	0.004351712332348527
I6815	-0.024828226801367453	0.02270505180985129
I6818	-0.026180951144475908	-0.002280523972316655
I6822	-0.02345081512140384	-0.03494833131655609
I6826	-0.024021110265910035	-0.0039054242522646903
I6830	-0.02222137547220598	0.00681447948946743
I6834	-0.02295970664268452	-0.027513997214483984
I6838	-0.02196693010811923	0.009802186145212886
I6842	-0.025842500002113904	0.005430067180131727
I6846	-0.018394822117446977	0.022701520576628505
I6850	-0.026501087226857754	-0.0216122842648426
I6854	-0.02417198583063849	0.014992337692058457
I6858	-0.018914391328984932	0.036490121600403914
I6862	-0.019928668137568932	-0.006172095284270696
I6866	-0.018307585179883363	-0.019742074213762485
