	chr	cM
21992	5	4.060906705
21993	5	4.1760223860000005
21994	5	4.471385626
21995	5	4.471421942
21996	5	4.474359555
21997	5	4.476776629
21998	5	4.477075233
21999	5	4.477091373
22000	5	4.496879907
22001	5	4.506979969
22002	5	5.263504018
22003	5	5.264311053999999
22004	5	5.264980895
22005	5	5.414908092999999
22006	5	5.423442504
22007	5	5.4237532129999995
22008	5	5.425157456
22009	5	5.427550319
22010	5	5.4276552339999995
22011	5	5.430233716
22012	5	5.446035489
22013	5	5.447060426
22014	5	5.7032057279999995
22015	5	5.7757865520000005
22016	5	5.798766916
22017	5	5.836245689
22018	5	5.871428442999999
22019	5	5.936015571
22020	5	5.936455406
22021	5	5.936467512
22022	5	6.048274342999999
22023	5	6.093968747999999
22024	5	6.10542463
22025	5	6.106493952999999
22026	5	6.127763399
22027	5	6.129926257
22028	5	6.147604391000001
22029	5	6.155614227999999
22030	5	6.156296172999999
22031	5	6.156562495
22032	5	6.15765603
22033	5	6.159778536
22034	5	6.22095997
22035	5	6.6971962210000004
22036	5	7.116556577000001
22037	5	7.124735892
22038	5	7.6988293489999995
22039	5	7.8789155
22040	5	7.898086651
22041	5	7.90049969
22042	5	7.901863582000001
22043	5	7.901895862999999
22044	5	7.939100244
22045	5	7.939132525
22046	5	8.428378204
22047	5	8.430250529
22048	5	8.880839161
22049	5	8.880867407
22050	5	8.951208705
22051	5	8.956422161
22052	5	8.988336418
22053	5	8.998492971000001
22054	5	8.998920701
22055	5	9.015957241
22056	5	9.016235668
22057	5	9.016296196
22058	5	9.078841522000001
22059	5	9.092189905
22060	5	9.112297218
22061	5	9.112700736
22062	5	9.127816529
22063	5	9.137787465
22064	5	9.300788654
22065	5	9.31442757
22066	5	9.314613189
22067	5	9.320092966
22068	5	9.54660389
22069	5	9.561146687
22070	5	9.561287918
22071	5	10.06476165
22072	5	10.07677439
22073	5	10.07813424
22074	5	10.37284378
22075	5	10.44742202
22076	5	10.4638089
22077	5	10.89698572
22078	5	10.89771205
22079	5	10.9
22080	5	10.90023906
22081	5	10.943218
22082	5	11.77820187
22083	5	12.02860844
22084	5	12.06475313
22085	5	12.0648375
22086	5	12.18627444
22087	5	12.20802406
22088	5	12.20885374
22089	5	12.81029637
22090	5	14.08787566
22091	5	14.25262903
22092	5	14.256739900000001
22093	5	14.26996311
22094	5	14.27013185
22095	5	14.27148183
22096	5	14.28617689
22097	5	14.30959523
22098	5	14.32708399
22099	5	14.32721992
22100	5	14.36744266
22101	5	14.52503366
22102	5	14.537239699999999
22103	5	14.63271772
22104	5	14.63555361
22105	5	14.63581142
22106	5	14.77644334
22107	5	15.04757767
22108	5	15.05116823
22109	5	15.05154792
22110	5	15.05193228
22111	5	15.25797244
22112	5	15.3102934
22113	5	15.74910138
22114	5	15.77360251
22115	5	16.65360435
22116	5	16.65368404
22117	5	16.65790272
22118	5	17.79613912
22119	5	18.24202978
22120	5	18.68363145
22121	5	18.68461581
22122	5	18.68688921
22123	5	18.68788294
22124	5	18.69088289
22125	5	18.70129364
22126	5	18.70339829
22127	5	18.73988985
22128	5	18.90268388
22129	5	18.91691957
22130	5	18.91702738
22131	5	18.93591299
22132	5	18.93700047
22133	5	18.93869263
22134	5	19.09728205
22135	5	19.09796173
22136	5	19.09863203
22137	5	19.10787562
22138	5	19.12951274
22139	5	19.27611643
22140	5	19.28769436
22141	5	19.29414424
22142	5	19.52552927
22143	5	19.52759173
22144	5	19.54986166
22145	5	19.7889528
22146	5	19.78904186
22147	5	19.79133401
22148	5	19.79274024
22149	5	20.31848575
22150	5	20.45687709
22151	5	20.46213169
22152	5	20.46463477
22153	5	20.46527694
22154	5	20.46528163
22155	5	20.66995306
22156	5	21.46203769
22157	5	21.48520291
22158	5	21.92243122
22159	5	21.93119201
22160	5	21.97882555
22161	5	21.98130519
22162	5	21.98160519
22163	5	21.98380828
22164	5	22.09031111
22165	5	22.09915626
22166	5	22.09969063
22167	5	22.1
22168	5	22.10921422
22169	5	22.83535181
22170	5	22.84825384
22171	5	22.85220026
22172	5	22.85560112
22173	5	22.86187855
22174	5	22.90550171
22175	5	22.90986261
22176	5	22.91068449
22177	5	23.469393300000004
22178	5	23.52580159
22179	5	23.62372521
22180	5	23.67253115
22181	5	23.67261617
22182	5	23.680516100000002
22183	5	24.37748774
22184	5	24.5410197
22185	5	24.54630167
22186	5	24.74942181
22187	5	24.79293516
22188	5	25.4
22189	5	25.43680404
22190	5	25.44166839
22191	5	25.45948207
22192	5	25.46276035
22193	5	25.76906241
22194	5	25.78404968
22195	5	25.78877452
22196	5	25.80409236
22197	5	26.24132837
22198	5	26.24887962
22199	5	26.25902682
22200	5	26.27266457
22201	5	26.56410975
22202	5	26.59989786
22203	5	26.63546762
22204	5	26.63660182
22205	5	26.6372963
22206	5	26.65116453
22207	5	26.67352111
22208	5	26.70946691
22209	5	26.91458818
22210	5	27.16821339
22211	5	27.16835896
22212	5	27.17019067
22213	5	27.1739663
22214	5	27.17417555
22215	5	27.42077415
22216	5	27.42324574
22217	5	27.42352171
22218	5	27.42377039
22219	5	27.5658887
22220	5	27.57835585
22221	5	27.60947977
22222	5	27.60954649
22223	5	27.62968317
22224	5	27.93835675
22225	5	27.94807331
22226	5	27.95796576
22227	5	28.02259724
22228	5	28.02283076
22229	5	28.02298542
22230	5	28.02303394
22231	5	28.45437451
22232	5	28.78803699
22233	5	28.84703991
22234	5	29.26550695
22235	5	29.38927782
22236	5	29.42032592
22237	5	29.66797078
22238	5	29.71396673
22239	5	29.86540129
22240	5	29.87733774
22241	5	29.91799322
22242	5	30.25311439
22243	5	30.25342372
22244	5	30.359556800000004
22245	5	30.36336275
22246	5	30.39544802
22247	5	30.39551777
22248	5	30.39613339
22249	5	30.40216738
22250	5	30.40349756
22251	5	30.47688044
22252	5	30.487611100000002
22253	5	30.62384168
22254	5	30.64277653
22255	5	30.64306976
22256	5	30.80395537
22257	5	30.80419336
22258	5	30.9981358
22259	5	31.62681043
22260	5	31.62681255
22261	5	31.70034842
22262	5	31.70047592
22263	5	31.82712327
22264	5	31.96852794
22265	5	32.14386914
22266	5	32.14388189
22267	5	32.14435149
22268	5	32.14527157
22269	5	32.14838665
22270	5	32.23535178
22271	5	32.24538549
22272	5	32.45047932
22273	5	32.85173184
22274	5	32.85205482
22275	5	33.35822988
22276	5	33.35920732
22277	5	33.36742637
22278	5	33.38025005
22279	5	33.46653523
22280	5	33.52466144
22281	5	33.58936204
22282	5	33.76302883
22283	5	33.78474089
22284	5	33.78611144
22285	5	33.79579242
22286	5	33.93765819
22287	5	33.93823191
22288	5	34.03763187
22289	5	34.06190017
22290	5	34.24345453
22291	5	34.45223504
22292	5	34.45276201
22293	5	34.45783623
22294	5	34.45795735
22295	5	34.45806785
22296	5	34.4593704
22297	5	34.50172359
22298	5	34.61534753
22299	5	34.72382075
22300	5	34.81587498
22301	5	35.00193622
22302	5	35.02877776
22303	5	35.07711888
22304	5	35.23568624
22305	5	35.26354772
22306	5	35.26465054
22307	5	35.38817006
22308	5	35.48127187
22309	5	35.48351362
22310	5	35.50036395
22311	5	35.59248618
22312	5	35.59798113
22313	5	35.60328697
22314	5	35.62681794
22315	5	35.63501574
22316	5	35.8748578
22317	5	35.87507029
22318	5	36.42798218
22319	5	36.42932085
22320	5	36.43106538
22321	5	36.49105724
22322	5	36.52742038
22323	5	36.53317457
22324	5	36.66358934
22325	5	36.74037416
22326	5	36.96391199
22327	5	36.96867173
22328	5	36.97853119
22329	5	37.16191083
22330	5	37.16331537
22331	5	37.16364473
22332	5	37.16420995
22333	5	37.16495791
22334	5	37.4956919
22335	5	37.55884558
22336	5	37.56418542
22337	5	37.65839428
22338	5	37.69515478
22339	5	37.71175863
22340	5	37.71224523
22341	5	37.74254395
22342	5	37.89973014
22343	5	37.9
22344	5	38.32277065
22345	5	38.32693857
22346	5	38.33208201
22347	5	38.35452847
22348	5	38.35709188
22349	5	38.36475126
22350	5	38.45137084
22351	5	38.46128269
22352	5	38.47157194
22353	5	38.47448189
22354	5	38.49512922
22355	5	38.50022756
22356	5	38.71599086
22357	5	38.71726307
22358	5	38.7175835
22359	5	38.72026796
22360	5	38.73542295
22361	5	38.76006018
22362	5	39.07648485
22363	5	39.11899713
22364	5	39.14134866
22365	5	39.1413985
22366	5	39.15213635
22367	5	39.15731539
22368	5	39.15732963
22369	5	39.18855341
22370	5	39.34770566
22371	5	40.38160312
22372	5	40.63352951
22373	5	40.84989806
22374	5	40.84996215
22375	5	40.90262601
22376	5	40.9269001
22377	5	41.1110646
22378	5	41.15136001
22379	5	41.15708496
22380	5	41.56538183
22381	5	41.63042365
22382	5	41.6374849
22383	5	41.65731811
22384	5	41.75560833
22385	5	41.75773976
22386	5	41.78291341
22387	5	41.91358094
22388	5	41.91479144
22389	5	42.07952623
22390	5	42.09814182
22391	5	42.10085951
22392	5	42.60684847
22393	5	42.7
22394	5	42.73029452
22395	5	42.73211088
22396	5	42.77346395
22397	5	42.80347787
22398	5	43.40925796
22399	5	43.49372284
22400	5	43.64440122
22401	5	43.72348214
22402	5	43.7432317
22403	5	43.81822891
22404	5	43.832213700000004
22405	5	44.04283224
22406	5	44.05166855
22407	5	44.07358022
22408	5	44.08069788
22409	5	44.45393273
22410	5	44.55765612
22411	5	44.65583771
22412	5	44.69352798
22413	5	45.39851434
22414	5	45.4
22415	5	45.45031504
22416	5	45.47331148
22417	5	45.58882808
22418	5	45.58902222
22419	5	45.58915235
22420	5	45.59518867
22421	5	45.59802922
22422	5	45.59827882
22423	5	45.5998031
22424	5	45.60182765
22425	5	45.604063399999994
22426	5	45.60419673
22427	5	45.71674691
22428	5	45.72642058
22429	5	45.83637128
22430	5	45.83707528
22431	5	45.84052811
22432	5	45.95035506
22433	5	45.95116787
22434	5	46.03282075
22435	5	46.07548667
22436	5	46.10698771
22437	5	46.10907092
22438	5	46.10907839
22439	5	46.27572924
22440	5	46.425751700000006
22441	5	46.49732664
22442	5	46.55243212
22443	5	46.55309132
22444	5	46.64355067
22445	5	46.643770399999994
22446	5	46.97636277
22447	5	46.97893559
22448	5	47.0434086
22449	5	47.05956552
22450	5	47.45425969
22451	5	47.45679624
22452	5	47.51090118
22453	5	47.62918153
22454	5	47.62924447
22455	5	47.67949978
22456	5	47.67953391
22457	5	47.72872148
22458	5	47.74992697
22459	5	47.75004111
22460	5	47.75093605
22461	5	47.75382033
22462	5	47.78776619
22463	5	47.78925847
22464	5	47.79210329
22465	5	47.89486566
22466	5	47.914142600000005
22467	5	48.05264178
22468	5	48.11848334
22469	5	48.21837209
22470	5	48.21840516
22471	5	48.30335299
22472	5	48.30358126
22473	5	48.30451354
22474	5	48.30664262
22475	5	48.35767447
22476	5	48.41663278
22477	5	48.46538088
22478	5	48.54204385
22479	5	48.59534238
22480	5	48.62099804
22481	5	48.74782033
22482	5	48.74998995
22483	5	48.82061021
22484	5	48.8244417
22485	5	48.84875869
22486	5	48.93544094
22487	5	48.93560734
22488	5	48.93569694
22489	5	48.93572361
22490	5	49.02897657
22491	5	49.02947898
22492	5	49.02952058
22493	5	49.02979365
22494	5	49.02982245
22495	5	49.03014672
22496	5	49.0321158
22497	5	49.07499185
22498	5	49.11713083
22499	5	49.12489089
22500	5	49.20029839
22501	5	49.205256299999995
22502	5	49.20529896
22503	5	49.25733669
22504	5	49.27307014
22505	5	49.27417735
22506	5	49.5785263
22507	5	49.57860417
22508	5	49.5787343
22509	5	49.58108312
22510	5	49.65163191
22511	5	49.65451407
22512	5	49.66336427
22513	5	49.72071723
22514	5	49.77333523
22515	5	49.8628719
22516	5	49.98649203
22517	5	49.99085473
22518	5	50.00678125
22519	5	50.01214342
22520	5	50.01246982
22521	5	50.07825165
22522	5	50.08266448
22523	5	50.235757899999996
22524	5	50.23938246
22525	5	50.24260915
22526	5	50.3510857
22527	5	50.46427801
22528	5	50.46961352
22529	5	50.47477409
22530	5	50.50171936
22531	5	50.67435106
22532	5	50.72854666
22533	5	50.77256619
22534	5	50.79902186
22535	5	50.79994133
22536	5	50.90081198
22537	5	50.90127519
22538	5	50.92320764
22539	5	51.06507239
22540	5	51.0657503
22541	5	51.06606002
22542	5	51.06688594
22543	5	51.16152913
22544	5	51.16713604
22545	5	51.16741926
22546	5	51.31371418
22547	5	51.32171478
22548	5	51.32270423
22549	5	51.32289792
22550	5	51.32293355
22551	5	51.32295
22552	5	51.32331362
22553	5	51.32346254
22554	5	51.32395316
22555	5	51.32414776
22556	5	51.34176882
22557	5	51.35048571
22558	5	51.3787852
22559	5	51.37960472
22560	5	51.44524676
22561	5	51.44642442
22562	5	51.44663729
22563	5	51.45557253
22564	5	51.45753408
22565	5	51.50264517
22566	5	51.50352956
22567	5	51.50427507
22568	5	51.51895153
22569	5	51.56763945
22570	5	51.57243049
22571	5	51.84464285
22572	5	51.91043107
22573	5	51.9121898
22574	5	51.93313919
22575	5	52.05348536
22576	5	52.05825174
22577	5	52.06039601
22578	5	52.06330956
22579	5	52.06349868
22580	5	52.06352152
22581	5	52.0635809
22582	5	52.17055345
22583	5	52.34615284
22584	5	52.34628075
22585	5	52.34641049
22586	5	52.34646439
22587	5	52.34653474
22588	5	52.38338758
22589	5	52.43328605
22590	5	52.43796472
22591	5	52.5385483
22592	5	52.53885436
22593	5	52.60974334
22594	5	52.94778960000001
22595	5	52.94848029999999
22596	5	52.95020431
22597	5	53.01904403
22598	5	53.01934004
22599	5	53.01974569
22600	5	53.11828367
22601	5	53.11906664
22602	5	53.14009278
22603	5	53.15145278
22604	5	53.15180361
22605	5	53.15364365
22606	5	53.18056174
22607	5	53.37464466
22608	5	53.37807806
22609	5	53.38939694
22610	5	53.52502073
22611	5	53.6
22612	5	53.60061988
22613	5	53.60102268
22614	5	53.62393368
22615	5	53.62410669
22616	5	53.62523524
22617	5	53.62557123
22618	5	53.62559094
22619	5	53.63220293
22620	5	53.63296309
22621	5	53.63332313
22622	5	53.66715058
22623	5	53.67351842
22624	5	53.67357587
22625	5	53.67984819
22626	5	53.68003689
22627	5	53.70328422
22628	5	53.73085104
22629	5	53.74262384
22630	5	53.75226511
22631	5	53.76635546
22632	5	53.80278635
22633	5	53.80279136
22634	5	53.80324058
22635	5	53.80359628
22636	5	53.80502408
22637	5	53.80820633
22638	5	53.80941671
22639	5	53.8654067
22640	5	53.89798403
22641	5	53.89800407
22642	5	53.91791384
22643	5	53.91801972
22644	5	53.92813759
22645	5	53.95777648
22646	5	53.98570935
22647	5	53.99297195
22648	5	54.02633616
22649	5	54.02681109
22650	5	54.05142177
22651	5	54.08360533
22652	5	54.08361301
22653	5	54.08368448
22654	5	54.08380238
22655	5	54.08392295
22656	5	54.08408794
22657	5	54.08410164
22658	5	54.08594492
22659	5	54.08636174
22660	5	54.13322781
22661	5	54.16822923
22662	5	54.18927824
22663	5	54.19255535
22664	5	54.26499966
22665	5	54.27055791
22666	5	54.29474275
22667	5	54.31315125
22668	5	54.32141348
22669	5	54.32509037
22670	5	54.32563076
22671	5	54.33252163
22672	5	54.33339735
22673	5	54.33438362
22674	5	54.33520457
22675	5	54.34082094
22676	5	54.34276843
22677	5	54.35004472
22678	5	54.35023777
22679	5	54.35047991
22680	5	54.36111213
22681	5	54.36253392
22682	5	54.36260707
22683	5	54.38613128
22684	5	54.39933822
22685	5	54.40037793
22686	5	54.4184875
22687	5	54.44807997
22688	5	54.47282391
22689	5	54.48170168
22690	5	54.48623125
22691	5	54.50786842
22692	5	54.618358799999996
22693	5	54.6621889
22694	5	54.70200879
22695	5	54.71203181
22696	5	54.73218673
22697	5	54.73475444
22698	5	54.74152274
22699	5	54.80406593
22700	5	54.81210573
22701	5	54.84371014
22702	5	54.86429792
22703	5	54.86622771
22704	5	54.86653031
22705	5	54.867545299999996
22706	5	54.86823098
22707	5	54.88132336
22708	5	54.88144594
22709	5	54.88151841
22710	5	54.88152777
22711	5	54.88223749
22712	5	54.89109155
22713	5	54.91470995
22714	5	54.91479578
22715	5	54.91526437
22716	5	54.91562374
22717	5	54.92996859
22718	5	54.94283754
22719	5	54.97924906
22720	5	55.00898715
22721	5	55.02032709
22722	5	55.02590004
22723	5	55.06221905
22724	5	55.07522660000001
22725	5	55.10337289
22726	5	55.13386512
22727	5	55.13415870000001
22728	5	55.13525953
22729	5	55.13528024
22730	5	55.21809959
22731	5	55.22261613
22732	5	55.2467816
22733	5	55.24862022
22734	5	55.29332136
22735	5	55.30864613
22736	5	55.32716651
22737	5	55.32995432
22738	5	55.33169942
22739	5	55.39103364
22740	5	55.39131586
22741	5	55.40825781
22742	5	55.40840577
22743	5	55.445480599999996
22744	5	55.53267755
22745	5	55.53771678
22746	5	55.57462161
22747	5	55.57467071
22748	5	55.57477458
22749	5	55.58905029
22750	5	55.59000984
22751	5	55.60615823
22752	5	55.60633725
22753	5	55.60864044
22754	5	55.6088218
22755	5	55.62378185
22756	5	55.66408536
22757	5	55.66452489
22758	5	55.66460772
22759	5	55.72275427
22760	5	55.72305286
22761	5	55.75182939
22762	5	55.75205884
22763	5	55.81776725
22764	5	55.81790118
22765	5	55.82158842
22766	5	55.82170031
22767	5	55.84641386
22768	5	55.84673716
22769	5	55.84690014
22770	5	55.84721075
22771	5	55.87711717
22772	5	55.88043101
22773	5	55.88273354
22774	5	55.88286246
22775	5	55.90245093
22776	5	55.90389611
22777	5	55.94591097
22778	5	55.94909957
22779	5	55.94912996
22780	5	55.94956248
22781	5	55.95218764
22782	5	56.02655673
22783	5	56.04858433
22784	5	56.04957227
22785	5	56.05032642
22786	5	56.05780745
22787	5	56.09687787
22788	5	56.096879200000004
22789	5	56.09996460000001
22790	5	56.1
22791	5	56.10208643
22792	5	56.10239665
22793	5	56.10265882
22794	5	56.10329205
22795	5	56.10677815
22796	5	56.11250153
22797	5	56.11324911
22798	5	56.1535287
22799	5	56.24029849
22800	5	56.24047063
22801	5	56.24818676
22802	5	56.24884371
22803	5	56.24886074
22804	5	56.25033827
22805	5	56.25574534
22806	5	56.26517806
22807	5	56.33184272
22808	5	56.33250515
22809	5	56.33254226
22810	5	56.33262742
22811	5	56.33263046
22812	5	56.33359277
22813	5	56.33411955
22814	5	56.50930454
22815	5	56.50935016
22816	5	56.52200498
22817	5	56.55622784
22818	5	56.64603299
22819	5	56.64689128
22820	5	56.65048079
22821	5	56.65082873
22822	5	56.65166938
22823	5	56.6619245
22824	5	56.66231685
22825	5	56.66349814
22826	5	56.67517909
22827	5	56.754163399999996
22828	5	56.75525954
22829	5	56.75561782
22830	5	56.75697917
22831	5	56.75984481
22832	5	56.77356291
22833	5	56.77533363
22834	5	56.80181483
22835	5	56.80296936
22836	5	56.80602053
22837	5	56.81520141
22838	5	56.86159125
22839	5	56.95013784
22840	5	56.95014028
22841	5	57.01836946
22842	5	57.07874443
22843	5	57.14109269
22844	5	57.14115778
22845	5	57.23398855
22846	5	57.37512829
22847	5	57.37596347
22848	5	57.39276012
22849	5	57.39399920000001
22850	5	57.42055886
22851	5	57.49833573
22852	5	57.49989051
22853	5	57.5
22854	5	57.50003018
22855	5	57.50004822
22856	5	57.50040707
22857	5	57.50250571
22858	5	57.50460546
22859	5	57.51593544
22860	5	57.52883168
22861	5	57.54286834
22862	5	57.54530725
22863	5	57.54635160000001
22864	5	57.56729755
22865	5	57.58165901
22866	5	57.60916404
22867	5	57.63521232
22868	5	57.64210063
22869	5	57.64213265
22870	5	57.65555061
22871	5	57.65574144
22872	5	57.65581303
22873	5	57.65582131
22874	5	57.65587891
22875	5	57.65603294
22876	5	57.6687262
22877	5	57.66873209
22878	5	57.66876485
22879	5	57.66876982
22880	5	57.66973099
22881	5	57.67050004
22882	5	57.67101476
22883	5	57.68273139
22884	5	57.6829213
22885	5	57.69254481
22886	5	57.73142105
22887	5	57.75252158
22888	5	57.78216317
22889	5	57.78664845
22890	5	57.78667937
22891	5	57.80835149
22892	5	57.80914556
22893	5	57.81310233
22894	5	57.81312349
22895	5	57.82123687
22896	5	57.82178324
22897	5	57.83944302
22898	5	57.85210168
22899	5	57.85226823
22900	5	57.85824229
22901	5	57.85841712
22902	5	57.858425399999994
22903	5	57.863418599999996
22904	5	57.86348338
22905	5	57.8636341
22906	5	57.89269526
22907	5	57.89343229
22908	5	57.89360804
22909	5	57.9087218
22910	5	57.90882964
22911	5	57.90974407
22912	5	57.9097818
22913	5	57.91649234
22914	5	57.97415755
22915	5	57.97649267
22916	5	57.97766657
22917	5	57.9778322
22918	5	57.98911544
22919	5	57.9892934
22920	5	57.98932192
22921	5	57.9919443
22922	5	58.00143494
22923	5	58.00150837
22924	5	58.00335581
22925	5	58.03150954
22926	5	58.04318808
22927	5	58.05276171
22928	5	58.05396488
22929	5	58.05459922
22930	5	58.06183865
22931	5	58.09476935
22932	5	58.12905210000001
22933	5	58.13003591
22934	5	58.13834785
22935	5	58.14020156
22936	5	58.14048146
22937	5	58.14049195
22938	5	58.14049821
22939	5	58.14331124
22940	5	58.19569635
22941	5	58.21404457
22942	5	58.21832578
22943	5	58.22472329
22944	5	58.23929804
22945	5	58.240840000000006
22946	5	58.24441012
22947	5	58.24506691
22948	5	58.26232367
22949	5	58.2683132
22950	5	58.26839748
22951	5	58.26842104
22952	5	58.26845361
22953	5	58.26845821
22954	5	58.26960212
22955	5	58.27351049
22956	5	58.27353054
22957	5	58.27368237
22958	5	58.273686600000005
22959	5	58.27373942
22960	5	58.29581768
22961	5	58.29582228
22962	5	58.30687788
22963	5	58.34161646
22964	5	58.34168879
22965	5	58.35656847
22966	5	58.35691002
22967	5	58.35693174
22968	5	58.35886015
22969	5	58.35900149
22970	5	58.35909865
22971	5	58.35913399
22972	5	58.38017894
22973	5	58.38112649
22974	5	58.38161306
22975	5	58.38204442
22976	5	58.38216919
22977	5	58.39668763
22978	5	58.41309657
22979	5	58.41320791
22980	5	58.41642157
22981	5	58.4384807
22982	5	58.44783736
22983	5	58.44788006
22984	5	58.45988064
22985	5	58.47580909
22986	5	58.47724597
22987	5	58.48442928
22988	5	58.49864058
22989	5	58.49968401
22990	5	58.49980307
22991	5	58.52954329999999
22992	5	58.54894544
22993	5	58.5559968
22994	5	58.55885364
22995	5	58.55903766
22996	5	58.55930119
22997	5	58.55930726
22998	5	58.56818712
22999	5	58.56887372
23000	5	58.56892451
23001	5	58.58064408
23002	5	58.59245585
23003	5	58.59318717
23004	5	58.59327661
23005	5	58.59330182
23006	5	58.62017822
23007	5	58.62972701
23008	5	58.64421196
23009	5	58.65741276
23010	5	58.66067077
23011	5	58.66822287
23012	5	58.66867539
23013	5	58.66875195
23014	5	58.67036292
23015	5	58.67801255
23016	5	58.67811101
23017	5	58.67819529
23018	5	58.67839956
23019	5	58.71832144
23020	5	58.71833635
23021	5	58.71878869
23022	5	58.71879973
23023	5	58.74155963
23024	5	58.74227052
23025	5	58.74245878
23026	5	58.74261999
23027	5	58.74512883
23028	5	58.74573704
23029	5	58.75106241
23030	5	58.75533607
23031	5	58.75697207
23032	5	58.75815941
23033	5	58.7708488
23034	5	58.88237943
23035	5	58.89378653
23036	5	58.893917
23037	5	58.89567851
23038	5	58.89573298
23039	5	58.89709846
23040	5	58.89866895
23041	5	58.91912372
23042	5	58.91914084
23043	5	58.93234164
23044	5	58.96438276
23045	5	58.96439839999999
23046	5	58.99891928
23047	5	59.01042777
23048	5	59.01106487
23049	5	59.01140974
23050	5	59.0289464
23051	5	59.02993297
23052	5	59.06180864
23053	5	59.06368295
23054	5	59.06436938
23055	5	59.06439072
23056	5	59.06442017
23057	5	59.07943879
23058	5	59.08907057
23059	5	59.10774195
23060	5	59.13438426
23061	5	59.13640819
23062	5	59.14338005
23063	5	59.15245976
23064	5	59.16688545
23065	5	59.16915983
23066	5	59.17706195
23067	5	59.18857541
23068	5	59.18858811
23069	5	59.18918896
23070	5	59.20091939
23071	5	59.20095306
23072	5	59.20146171
23073	5	59.20161446
23074	5	59.2016382
23075	5	59.20165586
23076	5	59.20167776
23077	5	59.20179535
23078	5	59.23081438
23079	5	59.23105858
23080	5	59.2316414
23081	5	59.23948683
23082	5	59.23978919
23083	5	59.23994083
23084	5	59.24426767
23085	5	59.24435821
23086	5	59.24535085
23087	5	59.24536042
23088	5	59.26766412
23089	5	59.26784391
23090	5	59.26787262
23091	5	59.26838771
23092	5	59.28408999
23093	5	59.30227259
23094	5	59.30239975
23095	5	59.30246619
23096	5	59.30247612
23097	5	59.30248109
23098	5	59.30599214
23099	5	59.32319075
23100	5	59.34041493
23101	5	59.40797619
23102	5	59.44986275
23103	5	59.44996322
23104	5	59.45127092
23105	5	59.45226172
23106	5	59.46654663
23107	5	59.46687346
23108	5	59.46723931
23109	5	59.47733208
23110	5	59.47864493
23111	5	59.48251133
23112	5	59.49082365
23113	5	59.501259999999995
23114	5	59.55952329
23115	5	59.57075059
23116	5	59.58957636
23117	5	59.58965881
23118	5	59.58971586
23119	5	59.58974052
23120	5	59.59937341
23121	5	59.59939199
23122	5	59.62941286
23123	5	59.62943531
23124	5	59.630402000000004
23125	5	59.63068191
23126	5	59.63068669
23127	5	59.63090716
23128	5	59.64649553
23129	5	59.64681537
23130	5	59.64709895
23131	5	59.71521395
23132	5	59.74079498
23133	5	59.76010216
23134	5	59.76088354
23135	5	59.77936831
23136	5	59.77939444
23137	5	59.77976379
23138	5	59.77980795
23139	5	59.78036795
23140	5	59.79875187
23141	5	59.79875573
23142	5	59.8069039
23143	5	59.84504274
23144	5	59.86543274
23145	5	59.86558825
23146	5	59.86607297
23147	5	59.87664882
23148	5	59.8958259
23149	5	59.90301325
23150	5	59.90334726
23151	5	59.90363968
23152	5	59.90470519
23153	5	59.91164872
23154	5	59.93105049
23155	5	59.93154939
23156	5	59.93172992
23157	5	59.96069705
23158	5	59.96108093
23159	5	59.961320900000004
23160	5	59.96135273
23161	5	59.96163209
23162	5	59.96513173
23163	5	59.97964041
23164	5	59.97965201
23165	5	59.97987302
23166	5	59.98168421
23167	5	59.98174366
23168	5	59.98180089
23169	5	60.02437294
23170	5	60.02439227
23171	5	60.02465046
23172	5	60.02469241
23173	5	60.02473437
23174	5	60.02474008
23175	5	60.0262767
23176	5	60.08887070000001
23177	5	60.08975367
23178	5	60.0897682
23179	5	60.089779799999995
23180	5	60.09310112
23181	5	60.17271246
23182	5	60.17293568
23183	5	60.17308125
23184	5	60.17311474
23185	5	60.17339796
23186	5	60.17353506
23187	5	60.17365412
23188	5	60.21731801
23189	5	60.23816127
23190	5	60.24587181
23191	5	60.27743317
23192	5	60.27800733
23193	5	60.29592364
23194	5	60.30128987
23195	5	60.30217633
23196	5	60.30348568
23197	5	60.31451202
23198	5	60.314779599999994
23199	5	60.32155878
23200	5	60.32857223
23201	5	60.33274265
23202	5	60.33278056
23203	5	60.36677273
23204	5	60.37567264
23205	5	60.37598916
23206	5	60.37618644
23207	5	60.40414032
23208	5	60.40415964
23209	5	60.40468025
23210	5	60.41176915
23211	5	60.41584811
23212	5	60.41866391
23213	5	60.43521474
23214	5	60.45064263
23215	5	60.46377443
23216	5	60.46384141
23217	5	60.46755324
23218	5	60.48164436
23219	5	60.57866797
23220	5	60.58264405
23221	5	60.58700126
23222	5	60.587605599999996
23223	5	60.58766247
23224	5	60.58863505
23225	5	60.58880619
23226	5	60.58882018
23227	5	60.58897734
23228	5	60.6
23229	5	60.60040971
23230	5	60.60048357
23231	5	60.60214726
23232	5	60.60218886
23233	5	60.63402897
23234	5	60.63469038
23235	5	60.63476591
23236	5	60.63477237
23237	5	60.64637113
23238	5	60.64668211
23239	5	60.70473805
23240	5	60.70632286
23241	5	60.70649353
23242	5	60.70669002
23243	5	60.72234355
23244	5	60.73202571
23245	5	60.73213376
23246	5	60.73233168
23247	5	60.73257406
23248	5	60.75657785
23249	5	60.75659816
23250	5	60.75676047
23251	5	60.78169434
23252	5	60.91497476
23253	5	60.9484647
